State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Gujarat,2007,11,165,MAHUVA,ST,ISHAWARBHAI NARSINHBHAI VAHIA,INC,54872,1,48.32,2,GAMIT CHHITUBHAI DEVJIBHAI,1,19.96
Gujarat,2007,11,165,MAHUVA,ST,DHODIYA MOHANBHAI DHANJIBHAI,BJP,52954,2,46.63,1,DHODIYA MOHANBHAI DHANJIBHAI,-1,10.3
Gujarat,2007,11,165,MAHUVA,ST,MOHANBHAI DAHYABHAI PATEL,JD(U),5736,3,5.05,7,CHAUDHARI ARJUNBHAI BHALJIBHAI,4,4.29
Gujarat,2007,11,166,BARDOLI,ST,HALPATI KUVARJIBHAI NARSINHBHAI,INC,57256,1,47.26,1,ANILKUMAR MOHANBHAI PATEL (RATHOD),0,13.09
Gujarat,2007,11,166,BARDOLI,ST,RATHOD PRAVINBHAI CHHAGANBHAI,BJP,52465,2,43.31,2,RAJWADI RAJNIKANT PARBHUBHAI,0,9.57
Gujarat,2007,11,166,BARDOLI,ST,AJAYKUMAR DINESHBHAI PATEL,BSP,4781,3,3.95,,,,3.95
Gujarat,2007,11,166,BARDOLI,ST,CHUADHRI GUMANSINH MAKABHAI,JD(U),2874,5,2.37,4,PRAVINBHAI MERJIBHAI CHAUDHARI,-1,-8.03
Gujarat,2007,11,167,KAMREJ,ST,RATHOD BHARTIBEN AMRUTBHAI,BJP,6267,1,52.26,1,RATHOD PRAVINBHAI CHHAGANBHAI,0,4.88
Gujarat,2007,11,167,KAMREJ,ST,GAMIT AJAYKUMAR CHHITUBHAI,INC,5000,2,41.69,2,RATHOD RAMANBHAI CHHANABHAI,0,-1.68
Gujarat,2007,11,167,KAMREJ,ST,VASAVA THAKORBHAI BHIKHABHAI,JD(U),452,3,3.77,3,ARVINDBHAI SOMABHAI RATHOD,0,0.58
Gujarat,2007,11,167,KAMREJ,ST,CHAUDHRI MADANBHAI UDESINGBHAI,LJP,145,4,1.21,,,,1.21
Gujarat,2007,11,167,KAMREJ,ST,VASAVA KALIDAS CHHANABHAI,BSP,129,5,1.08,,,,1.08
Gujarat,2007,11,168,OLPAD,GEN,PATEL KIRITBHAI GANGARAMBHAI,BJP,168284,1,62.95,1,PATEL DHANSUKHBHAI NATHUBHAI,0,18.48
Gujarat,2007,11,168,OLPAD,GEN,PATEL KAMLABEN ROHITBHAI,INC,80123,2,29.97,2,BHAGUBHAI PATEL (VIMAL),0,-12.05
Gujarat,2007,11,168,OLPAD,GEN,NAYAK VIJAYBHAI KISHANBHAI,BSP,5787,3,2.16,6,PATEL DESHRAJSINGH SIBARAJSINGH,3,0.89
Gujarat,2007,11,168,OLPAD,GEN,KALAL ARUNBHAI DAGADU,SHS,3155,5,1.18,,,,1.18
Gujarat,2007,11,168,OLPAD,GEN,SING VIPULSING ANKLESHWAR PRASAD,LJP,2950,6,1.1,,,,1.1
Gujarat,2007,11,168,OLPAD,GEN,AARAKH CHANDRAKALA SIDDHARTH,PRBP,1573,7,0.59,5,PATTNAIK KRUSHNACHANDRA ANTARJGAMI,-2,-0.83
Gujarat,2007,11,168,OLPAD,GEN,KHAKHOLIYA ASHOKKUMAR SATYANARAYAN(MANOJBH AI),BJSH,1350,8,0.5,,,,0.5
Gujarat,2007,11,169,SURAT CITY NORTH,GEN,VANANI NANUBHAI BHAGVANBHAI,BJP,71373,1,57.54,1,GEJERA DHIRUBHAI HARIBHAI,0,3.98
