State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Jharkhand,2005,1,JKKP,81,10128820,808763,6,0,6,0.0,0,0.03,0.35,27,
Jharkhand,2005,1,JKM,81,10128820,483070,3,0,3,0.0,0,0.02,0.33,28,
Jharkhand,2005,1,JKP,81,10128820,3122456,27,1,25,3.7037037037037037,1.23,0.97,3.14,11,JHARKHAND PARTY
Jharkhand,2005,1,JKP(N),81,10128820,338387,3,0,3,0.0,0,0.03,0.9,29,
Jharkhand,2005,1,JKPP,81,10128820,1586835,12,0,12,0.0,0,0.31,2,30,
Jharkhand,2005,1,JMM,81,10128820,6022121,49,17,18,34.69387755102041,20.99,14.29,24.04,2,JHARKHAND MUKTI MORCHA
Jharkhand,2005,1,JP,81,10128820,165837,1,0,1,0.0,0,0,0.15,31,JANATA PARTY
Jharkhand,2005,1,JPJD,81,10128820,257215,2,0,2,0.0,0,0.02,0.69,32,
Jharkhand,2005,1,JVC,81,10128820,2469921,18,0,17,0.0,0,0.97,3.97,33,
Jharkhand,2005,1,JVD,81,10128820,2200895,17,0,17,0.0,0,0.24,1.11,34,
Jharkhand,2005,1,LJP,81,10128820,5034039,38,0,37,0.0,0,1.57,3.17,35,
Jharkhand,2005,1,LJSP,81,10128820,109084,1,0,1,0.0,0,0.03,2.38,36,
Jharkhand,2005,1,MC,81,10128820,141779,1,0,1,0.0,0,0.01,0.74,37,
Jharkhand,2005,1,MCO,81,10128820,725811,5,0,3,0.0,0,1.01,14.07,38,MARXIST CO-ORDINATION
Jharkhand,2005,1,NCP,81,10128820,1840981,13,1,12,7.6923076923076925,1.23,0.43,2.35,12,NATIONALIST CONGRESS PARTY
Jharkhand,2005,1,NLP,81,10128820,524812,4,0,4,0.0,0,0.04,0.72,39,
Jharkhand,2005,1,PTSS,81,10128820,285126,2,0,2,0.0,0,0.02,0.55,40,
Jharkhand,2005,1,RJD,81,10128820,6538032,51,7,32,13.72549019607843,8.64,8.48,13.14,4,RASHTRIYA JANATA DAL
Jharkhand,2005,1,RLD,81,10128820,831914,5,0,5,0.0,0,0.03,0.4,41,
Jharkhand,2005,1,RLSM,81,10128820,151233,1,0,1,0.0,0,0.01,0.72,42,
Jharkhand,2005,1,RPI,81,10128820,222623,1,0,1,0.0,0,0.01,0.25,43,
Jharkhand,2005,1,RSMD,81,10128820,561849,4,0,4,0.0,0,0.08,1.45,44,
Jharkhand,2005,1,SAP,81,10128820,2587126,19,0,19,0.0,0,0.22,0.84,45,
Jharkhand,2005,1,SHS,81,10128820,1952398,15,0,15,0.0,0,0.18,0.93,46,
Jharkhand,2005,1,SJP(R),81,10128820,638043,4,0,4,0.0,0,0.04,0.57,47,
Jharkhand,2005,1,SLP(L),81,10128820,331692,2,0,2,0.0,0,0.02,0.59,48,
Jharkhand,2005,1,SP,81,10128820,4919260,37,0,35,0.0,0,1.79,3.68,49,
Jharkhand,2005,1,SVKP,81,10128820,445508,3,0,3,0.0,0,0.01,0.3,50,
Jharkhand,2005,1,SWJP,81,10128820,613360,4,0,4,0.0,0,0.03,0.42,51,
Jharkhand,2005,1,UGDP,81,10128820,2607688,22,2,20,9.090909090909092,2.47,1.52,5.92,9,UNITED GOANS DEMOCRATIC PARTY
