State_Name,Year,Assembly_No,month,Constituency_No,Constituency_Name,Turnout_Percentage,Vote_Share_Percentage,Constituency_Type,Electors,N_Cand,Position,Sex,Party,Votes,Elected,Rel,Margin_Percentage,Runner,Runner_Party,Runner_Sex,Nota_Percentage,Last_Party,Last_Elected,Vote_Share_Change_pct,Turnout_Change_pct,Margin_Change_pct,Party_Change
Kerala,1984,8,12,13,KOTTAYAM,80.1,47.49,General,695101,7,1,Male,CPM,264444,SURESH KURUP,HINDUISM,1.05,SKARIA THOMAS,KEC,M,nan,KEC,SKARIA THOMAS,-2.01,22.3,-0.36,CPM
Kerala,1984,8,12,14,IDUKKI,74.42,57.67,General,717790,8,1,Male,INC,308056,P. J. KURIAN,CHRISTIANITY,24.45,C. A. KURIAN,CPI,M,nan,CPM,M.M. LAWRENCE,8.23,20.77,22.57,INC
Kerala,1984,8,12,15,ALLEPPEY,83.39,51.95,General,701138,6,1,Male,INC,303732,VAKKON PURUSHOTHAMAN,HINDUISM,6.46,SUSEELA GOPALAN,CPM,F,nan,CPM,SUSEELA GOPALANA,-10.34,18.62,-20.96,INC
Kerala,1984,8,12,16,MAVELIKARA,74.16,46.52,General,673469,6,1,Male,JNP,232339,THAMPAN THOMAS,CHRISTIANITY,0.26,T. N. UPENDRANATHA KURUP,IND,M,nan,INC(U),P. J. KURIEN,-7.57,7.01,-14.81,JNP
Kerala,1984,8,12,17,ADOOR,75.03,54.06,SC,674208,4,1,Male,INC,273463,K. K. KUNHAMBU,HINDUISM,10.08,P. K. RAGHAVAN,CPI,M,nan,CPI,P. K. KODIYAN,1.02,22.5,2.18,INC
Kerala,1984,8,12,18,QUILON,77.39,49.77,General,726304,8,1,Male,INC,279728,S. KRISHNA KUMAR,HINDUISM,3.62,R. S. UNNI,IND,M,nan,INC(I),B. K. NAIR,-3.46,14.27,-5.15,INC
Kerala,1984,8,12,19,CHIRAYINKIL,72.16,50.67,General,728111,9,1,Male,INC,266230,THALEKKUNNIL BASHEER,ISLAM,5.99,K. SUDHAKARAN,CPM,M,nan,INC(I),A. A. RAHIM,2.66,13.66,4.42,INC
Kerala,1984,8,12,20,TRIVANDRUM,70.9,43,General,786593,14,1,Male,INC,239791,A. CHARLES,CHRISTIANITY,9.58,A. NEELA LOHITHADASAN NADAR,LKD,M,nan,INC(I),A. NEELALOHITHADASAN NADAR,-17.9,7.99,-14.23,INC
Kerala,1980,7,1,1,KASARAGOD,68.25,56.95,General,678476,5,1,Male,CPM,263673,M. RAMANNA RAI,HINDUISM,15.89,O. RAJAGOPAL,JNP,M,nan,INC,RAMACHANDRAN KADANNAPPALLY,6.39,-9.47,14.77,CPM
Kerala,1980,7,1,2,CANNANORE,70.04,57.7,General,637975,3,1,Male,INC(U),257812,K. KUNHAMBU,HINDUISM,16.39,N. RAMAKRISHNAN,INC(I),M,nan,CPI,C. K. CHANDRAPPAN,7.32,-10.79,13.51,INC(U)
Kerala,1980,7,1,3,BADAGARA,73.2,54.15,General,685632,2,1,Male,INC(U),271796,K.P. UNNIKRISHNAN,HINDUISM,8.3,MULLAPPALLY RAMACHANDRAN,INC(I),M,nan,INC,K. P. UNNIKRISHNAN,3.34,-8.43,6.68,INC(U)
Kerala,1980,7,1,4,CALICUT,59.95,53.65,General,705630,4,1,Male,CPM,226940,E. K. IMBICHI BAVA,ISLAM,9.62,ARANGIL SREEEDHARAN,JNP,M,nan,INC,V. A. SEYID MUHAMMAD,2.12,-20.26,6.56,CPM
Kerala,1980,7,1,5,MANJERI,64.03,53.61,General,674048,3,1,Male,MUL,231401,EBRAHIM SULAIMAN SAIT,ISLAM,8.01,K. MOIDEENKUTTY HAJI (BAVA HAJI),IML,M,nan,MUL,EBRAHIM SULAIMAN SAIT,-7.66,-11.73,-14.53,
Kerala,1980,7,1,6,PONNANI,59.8,55.53,General,671001,3,1,Male,MUL,222834,BANATWALA GULAM MEHMOOD,ISLAM,12.68,ARIADAN MOHAMED,INC(U),M,nan,MUL,G. M. BANATWALA,-8.42,-13.68,-15.21,
Kerala,1980,7,1,7,PALGHAT,58.12,49.86,General,705179,5,1,Male,INC(I),204355,V.S. VIJAYA RAGHAVAN,HINDUISM,2.95,T. SIVADASA MENON,CPM,M,nan,INC,A. SUNNASAHIB,0.16,-12.76,-0.61,INC(I)
Kerala,1980,7,1,8,OTTAPALAM,58.02,52.58,SC,666300,3,1,Male,CPM,203256,A.K. BALAN,HINDUISM,6.06,V. EACHARAN,INC(I),M,nan,INC,K. KUNHAMBU,-1.58,-16.67,-2.26,CPM
Kerala,1980,7,1,9,TRICHUR,61.49,51.04,General,622311,9,1,Male,CPM,195343,K. A. RAJAN,HINDUISM,11.28,P.P. GEORGE,INC(I),M,nan,CPI,K. A. RAJAN,-1,-16.03,2.48,CPM
Kerala,1980,7,1,10,MUKUNDAPURAM,63.12,56.73,General,634533,5,1,Male,CPM,227235,BALANANDAN,HINDUISM,16.26,C.G. KUMARAN,IND,M,nan,INC,A. C. GEORGE,8.2,-19.4,15.35,CPM
Kerala,1980,7,1,11,ERNAKULAM,58.3,48.02,General,675831,6,1,Male,INC(I),189225,XAVIER VARGHESE ARAKAL,CHRISTIANITY,0.63,HENRY AUSTIN,INC(U),M,nan,INC,HENRY AUSTIN,-1.83,-20.14,-0.96,INC(I)
Kerala,1980,7,1,12,MUVATTUPUZHA,56.67,48,General,634711,6,1,Male,IND,172651,GEORGE JOSEPH (BABY MUNDACKAL),CHRISTIANITY,1.2,GEORGE J. MATHEW,KEC,M,nan,KEC,GEORGE J. MATHEW,-6.94,-24.24,-8.68,IND
Kerala,1980,7,1,13,KOTTAYAM,57.8,49.5,General,659430,5,1,Male,KEC,188676,SKARIA THOMAS,CHRISTIANITY,1.41,K.M. CHANDY,INC(I),M,nan,KEC,SKARIAH THOMAS,-3.64,-21.39,-13.65,
Kerala,1980,7,1,14,IDUKKI,53.65,49.44,General,697106,6,1,Male,CPM,184919,M.M. LAWRENCE,CHRISTIANITY,1.88,T.S. JOHN,IND,M,nan,INC,C. M. STEPHEN,-5.4,-18.24,-17.18,CPM
Kerala,1980,7,1,15,ALLEPPEY,64.77,62.29,General,646322,4,1,Female,CPM,260754,SUSEELA GOPALANA,HINDUISM,27.42,OMANA PILLAI,JNP,M,nan,INC,V. M. SUDHEERAN,5.58,-17.46,14,CPM
Kerala,1980,7,1,16,MAVELIKARA,67.15,54.09,General,623914,4,1,Male,INC(U),226645,P. J. KURIEN,CHRISTIANITY,15.07,THEVALLY MADHAVAN PILLAI,IND,M,nan,INC,B. K. NAIR,0.48,-10.92,2.34,INC(U)
Kerala,1980,7,1,17,ADOOR,52.53,53.04,SC,611784,4,1,Male,CPI,170433,P. K. KODIYAN,HINDUISM,7.9,R. ACHUTHAN,INC(I),M,nan,CPI,P. K. KODIYAN,-1,-27.79,-1.72,
Kerala,1980,7,1,18,QUILON,63.12,53.23,General,661179,3,1,Male,INC(I),222148,B. K. NAIR,HINDUISM,8.77,N. SREEKANTAN NAIR,RSP,M,nan,RSP,N. SREEKANTAN NAIR,-7.63,-13.68,-16.52,INC(I)
Kerala,1980,7,1,19,CHIRAYINKIL,58.5,48.01,General,660715,5,1,Male,INC(I),185596,A. A. RAHIM,ISLAM,1.57,VAYALAR RAVI,INC(U),M,nan,INC,VAYALAR RAVI,-9.32,-15.18,-13.09,INC(I)
Kerala,1980,7,1,20,TRIVANDRUM,62.91,60.9,General,714687,8,1,Male,INC(I),273818,A. NEELALOHITHADASAN NADAR,HINDUISM,23.81,M. N. GOVINDAN NAIR,CPI,M,nan,CPI,M. N. GOVINDAN NAIR,4.56,-6.85,7.71,INC(I)
Kerala,1977,6,3,1,KASARAGOD,77.72,50.56,General,578474,2,1,Male,INC,227305,RAMACHANDRAN KADANNAPPALLY,HINDUISM,1.12,M. RAMANNA RAI,CPM,M,nan,INC,RAMACHANDRAN KADANNAPPALLI,4.58,6.57,-5.77,
Kerala,1977,6,3,2,CANNANORE,80.83,50.38,General,553360,3,1,Male,CPI,225328,C. K. CHANDRAPPAN,HINDUISM,2.88,O. BHARATHAN,CPM,M,nan,CPI,C. K. CHANDRAPPAN,-1.03,10.17,-7.13,
Kerala,1977,6,3,3,BADAGARA,81.63,50.81,General,611107,2,1,Male,INC,253462,K. P. UNNIKRISHNAN,HINDUISM,1.62,ARANGIL SREEDHARAN,BLD,M,nan,INC,K. P. UNNIKRISHNAN,-2.07,15.25,-13.75,
Kerala,1977,6,3,4,CALICUT,80.21,51.53,General,559054,2,1,Male,INC,231063,V. A. SEYID MUHAMMAD,ISLAM,3.06,M. KAMALAM,BLD,F,nan,MUL,IBRAHIM SULAIMAN SAIT,-2.23,19.24,-16.79,INC
Kerala,1977,6,3,5,MANJERI,75.76,61.27,General,569228,2,1,Male,MUL,264235,EBRAHIM SULAIMAN SAIT,ISLAM,22.54,B. M. HUSSAIN,MLO,M,nan,MUL,MUHAMMAD ISMAIL SAHIB,-6.33,30.51,-24.7,
Kerala,1977,6,3,6,PONNANI,73.48,63.95,General,573502,2,1,Male,MUL,269491,G. M. BANATWALA,ISLAM,27.89,M. MOIDEEN KUTTY HAJI,MLO,M,nan,CPM,M. K. KRISHNAN,14.82,17.26,23.88,MUL
Kerala,1977,6,3,7,PALGHAT,70.88,49.7,General,589253,3,1,Male,INC,207604,A. SUNNASAHIB,ISLAM,3.56,T. SIVADASA MENON,CPM,M,nan,CPM,A. K. GOPALAN,-7.42,11.66,-12.06,INC
Kerala,1977,6,3,8,OTTAPALAM,74.69,54.16,SC,574543,2,1,Male,INC,232412,K. KUNHAMBU,HINDUISM,8.32,C. K. CHAKRAPANI,CPM,M,nan,CPI,C. JANARDHANAN,6.09,3.69,3.09,INC
Kerala,1977,6,3,9,TRICHUR,77.52,52.04,General,549781,5,1,Male,CPI,221815,K. A. RAJAN,HINDUISM,8.8,ARAVINDAKSHAN,CPM,M,nan,INC,A. C. GEORGE,-6.04,7.07,-10.76,CPI
Kerala,1977,6,3,10,MUKUNDAPURAM,82.52,48.53,General,562082,5,1,Male,INC,225095,A. C. GEORGE,CHRISTIANITY,0.91,S. C. S. MENON,IND,M,nan,INC,HENRY AUSTIN,-1.69,11.47,-5.06,
Kerala,1977,6,3,11,ERNAKULAM,78.44,49.85,General,582804,4,1,Male,INC,227896,HENRY AUSTIN,CHRISTIANITY,1.59,K. N. RAVEENDRANATH,CPM,M,nan,INC,C. M. STEPHEN,-6.14,14.86,-10.39,
Kerala,1977,6,3,12,MUVATTUPUZHA,80.91,54.94,General,560833,2,1,Male,KEC,249287,GEORGE J. MATHEW,CHRISTIANITY,9.88,K. M. JOSEPH KURUPPAMADHAM,KCP,M,nan,KEC,M. M. JOSEPH,-5.71,30.22,-17.98,
Kerala,1977,6,3,13,KOTTAYAM,79.19,53.14,General,575946,4,1,Male,KEC,242387,SKARIAH THOMAS,CHRISTIANITY,15.06,VARKEY GEORGE,KCP,M,nan,KEC,VARKEY GEORGE,2.01,12.39,7.13,
Kerala,1977,6,3,14,IDUKKI,71.89,54.84,General,578434,7,1,Male,INC,228035,C. M. STEPHEN,CHRISTIANITY,19.06,M. M. JOSEPH,KCP,M,nan,RSP,K. BALAKRISHNAN,2.16,-4.98,12.66,INC
Kerala,1977,6,3,15,ALLEPPEY,82.23,56.71,General,579976,2,1,Male,INC,270451,V. M. SUDHEERAN,HINDUISM,13.42,E. BALANANDAN,CPM,M,nan,KEC,R. BALAKRISHNA PILLAI,0.7,8.53,-1.24,INC
Kerala,1977,6,3,16,MAVELIKARA,78.07,53.61,General,569041,3,1,Male,INC,238169,B. K. NAIR,HINDUISM,12.73,B. G. VERGHESE,IND,M,nan,CPI,K. BHARGAVI,-11.63,17.15,-22.34,INC
Kerala,1977,6,3,17,ADOOR,80.32,54.04,SC,525154,3,1,Male,CPI,227939,P. K. KODIYAN,HINDUISM,9.62,K. CHANDRASEKHARAN SHASTRI,CPM,M,nan,RSP,N. SREEKANTAN NAIR,-12.07,22.85,-26.39,CPI
Kerala,1977,6,3,18,QUILON,76.8,60.86,General,582742,5,1,Male,RSP,272378,N. SREEKANTAN NAIR,HINDUISM,25.29,N. RAJAGOPALAN,IND,M,nan,INC,VAYALAR RAVI,3.32,13.73,9.75,RSP
Kerala,1977,6,3,19,CHIRAYINKIL,73.68,57.33,General,564054,2,1,Male,INC,238253,VAYALAR RAVI,HINDUISM,14.66,K. ANIRUDHAN,CPM,M,nan,IND,V. K. KRISHNA MENON,4.34,14.32,7.04,INC
Kerala,1977,6,3,20,TRIVANDRUM,69.76,56.34,General,621533,3,1,Male,CPI,244277,M. N. GOVINDAN NAIR,HINDUISM,16.1,P. VISWAMBHARAN,BLD,M,nan,,,-43.66,-30.24,-83.9,
Kerala,1971,5,3,1,KASARGOD,71.15,45.98,General,579127,4,1,Male,INC,189486,RAMACHANDRAN KADANNAPPALLI,HINDUISM,6.89,E. K. NAYANAR,CPM,M,nan,CPM,A. K. GOPALAN,-15.49,-0.72,-28.39,INC
Kerala,1971,5,3,2,TELLICHERRY,70.66,51.41,General,562923,4,1,Male,CPI,204483,C. K. CHANDRAPPAN,HINDUISM,10.01,PATTIAM GOPALAN,CPM,M,nan,CPM,P. GOPALAN,-10.35,-4.78,-13.51,CPI
Kerala,1971,5,3,3,BADAGARA,66.38,52.88,General,566738,4,1,Male,INC,198939,K. P. UNNIKRISHNAN,HINDUISM,15.37,A. V. RAGHAVAN,IND,M,nan,SSP,A. SREEDHARAN,-12.32,-5.04,-15.02,INC
Kerala,1971,5,3,4,KOZHIKODE,60.97,53.76,General,595499,3,1,Male,MUL,195206,IBRAHIM SULAIMAN SAIT,ISLAM,19.85,PALAT KUNNI KOYA,IND,M,nan,MUL,E. S. SAIT,-3.83,-14.39,-2.07,
Kerala,1971,5,3,5,MANJERI,45.25,67.6,General,560669,3,1,Male,MUL,171496,MUHAMMAD ISMAIL SAHIB,ISLAM,47.24,S. P. MUHAMMED ALI,IND,M,nan,MUL,M. M. ISMAIL,-0.94,-18.67,10.17,
Kerala,1971,5,3,6,PONNANI,56.22,49.13,SC,529191,3,1,Male,CPM,146186,M. K. KRISHNAN,HINDUISM,4.01,K. KUNHAMBU,INC,M,nan,CPM,C. K. CHAKRAPANI,-10.16,-4.03,-19.59,
Kerala,1971,5,3,7,PALGHAT,59.22,57.12,General,564890,3,1,Male,CPM,191089,A. K. GOPALAN,HINDUISM,15.62,T. C. GOVINDAN,IND,M,nan,CPM,E. K. NAYANAR,-2.02,1.79,-9.56,
Kerala,1971,5,3,8,TRICHUR,71,48.07,General,547049,5,1,Male,CPI,186709,C. JANARDHANAN,HINDUISM,5.23,K. P. ARAVINDAKSHAN,CPM,M,nan,CPI,C. JANARDHANAN,-2.97,-5.98,-0.68,
Kerala,1971,5,3,9,MUKUNDAPURAM,70.45,58.08,General,527041,3,1,Male,INC,215636,A. C. GEORGE,CHRISTIANITY,19.56,C. O. PAUL,CPM,M,nan,INC,P. G. MENON,8.33,-7.84,18.05,
Kerala,1971,5,3,10,ERNAKULAM,71.05,50.22,General,534112,3,1,Male,INC,190602,HENRY AUSTIN,CHRISTIANITY,5.97,V. VISWANATHA MENON,CPM,M,nan,CPM,V. V. MENON,1.21,-7.79,1.36,INC
Kerala,1971,5,3,11,MUVATTPUZHA,63.58,55.99,General,500735,2,1,Male,INC,178244,C. M. STEPHEN,CHRISTIANITY,11.98,GEORGE JOSEPH (MUNDAKAL BABY),IND,M,nan,CPM,P. P. ESTHOSE,11.78,-11.39,-1.29,INC
Kerala,1971,5,3,12,PEERMADE,50.69,60.65,General,528326,5,1,Male,KEC,162428,M. M. JOSEPH,CHRISTIANITY,27.86,V. I. THOMAS (THAMPI),IND,M,nan,CPI,P. K. V. NAIR,14.28,-17.47,14,KEC
Kerala,1971,5,3,13,KOTTAYAM,66.8,51.13,General,491252,3,1,Male,KEC,167793,VARKEY GEORGE,CHRISTIANITY,7.93,R. RAMACHANDRAN NAIR,IND,M,nan,CPM,K. M. ABRAHAM,7.71,-11.87,-6.56,KEC
Kerala,1971,5,3,14,AMBALAPUZHA,76.87,52.68,General,527204,3,1,Male,RSP,213487,K. BALAKRISHNAN,HINDUISM,6.4,SUSEELA GOPALAN,CPM,F,nan,CPM,S. GOPALAN,3.13,-0.9,-7.71,RSP
Kerala,1971,5,3,15,MAVELIKARA,73.7,56.01,General,514087,3,1,Male,KEC,212210,R. BALAKRISHNA PILLAI,HINDUISM,14.66,S. RAMACHANDRAN PILLAI,CPM,M,nan,SSP,G. P. MANGALATHUMADOM,13.77,-2.41,9.32,KEC
Kerala,1971,5,3,16,ADOOR,60.92,65.24,SC,509646,5,1,Female,CPI,202569,K. BHARGAVI,HINDUISM,35.07,P. K. KUNJACHAN,CPM,M,nan,CPI,P. C. ADICHAN,13.58,-17.6,13.03,
Kerala,1971,5,3,17,QUILON,57.47,66.11,General,543033,3,1,Male,RSP,206309,N. SREEKANTAN NAIR,HINDUISM,36.01,G. JANARDHANA KURUP,IND,M,nan,IND,N.S. NAIR,8.43,-20.76,13.8,RSP
Kerala,1971,5,3,18,CHIRAYINKIL,63.07,57.54,General,502730,3,1,Male,INC,182431,VAYALAR RAVI,HINDUISM,15.54,V. RADHAKRISHNAN,CPM,M,nan,CPM,K. ANIRUDHAN,5.16,-9.91,5.75,INC
Kerala,1971,5,3,19,TRIVANDRUM,59.36,52.99,General,533641,5,1,Male,IND,167872,V. K. KRISHNA MENON,HINDUISM,7.62,D. DAMODARAN POTTI,PSP,M,nan,SSP,P. VISWAMBHARAN,3.78,-8.55,6.18,IND
Kerala,1967,4,2,1,KASARGOD,71.87,61.47,General,467371,3,1,Male,CPM,206480,A. K. GOPALAN,HINDUISM,35.28,T. V. C. NAIR,INC,M,nan,CPI,A. K. GOPALAN,-0.7,6.05,7.77,CPM
Kerala,1967,4,2,2,TELLI CHERRY,75.44,61.76,General,475141,2,1,Male,CPM,221374,P. GOPALAN,HINDUISM,23.52,T. M. ABDULLA,INC,M,nan,IND,S. K. POTTEKKATT,2.95,1.94,5.91,CPM
Kerala,1967,4,2,3,BADAGARA,71.42,65.2,General,463046,2,1,Male,SSP,215597,A. SREEDHARAN,HINDUISM,30.39,M. K. PRABHAKARAN,INC,M,nan,IND,A. V. RAGHAVAN,4.34,-1.01,8.67,SSP
Kerala,1967,4,2,4,KOZHIKODE,75.36,57.59,General,495721,3,1,Male,MUL,215136,E. S. SAIT,ISLAM,21.92,N. K. S. NAIR,INC,M,nan,ML,C. H. MUHAMMED KOYA,23.62,4.64,21.67,MUL
Kerala,1967,4,2,5,MANJERI,63.92,68.54,General,453637,2,1,Male,MUL,198732,M. M. ISMAIL,ISLAM,37.07,A. N. BEEVI,INC,F,nan,ML,MUHAMMAD ISMAIL SAHIB,28.04,8.29,35.27,MUL
Kerala,1967,4,2,6,PONNANI,60.25,59.29,SC,441611,3,1,Male,CPM,157753,C. K. CHAKRAPANI,HINDUISM,23.6,V. EACHARAN,INC,M,nan,CPI,KUNHAN PATINJARA VEETILPADI,-6.33,12.2,-12.44,CPM
Kerala,1967,4,2,7,PALGHAT,57.43,59.14,General,465825,3,1,Male,CPM,158230,E. K. NAYANAR,HINDUISM,25.18,C. S. DEVAN,INC,M,nan,CPI,IMBICHI BAVA EZHUKUDIKKAL,9.11,-4.95,2.64,CPM
Kerala,1967,4,2,8,TRICHUR,76.98,51.04,General,458629,4,1,Male,CPI,180195,C. JANARDHANAN,HINDUISM,5.91,K. K. V. PANICKER,INC,M,nan,CPI,KRISHNA WARRIAR,0.14,3.05,4.11,
Kerala,1967,4,2,9,MUKUNDAPURAM,78.29,49.75,General,451269,3,1,Male,INC,175778,P. G. MENON,HINDUISM,1.51,C. G. JANARDHANAN,IND,M,nan,INC,GOVINDA MENON PANAMPILLI,-4.35,-0.53,-9.16,
Kerala,1967,4,2,10,ERNAKULAM,78.84,49.01,General,457108,5,1,Male,CPM,176624,V. V. MENON,HINDUISM,4.61,A. M. THOMAS,INC,M,nan,INC,A. M. THOMAS,-1.74,0.45,-1.95,CPM
Kerala,1967,4,2,11,MUVATTU PUZHA,74.97,44.21,General,423640,4,1,Male,CPM,140403,P. P. ESTHOSE,CHRISTIANITY,13.27,K. M. CHANDY,INC,M,nan,INC,CHERIAN,-10.03,12.78,4.79,CPM
Kerala,1967,4,2,12,PEERMADE,68.16,46.37,General,449574,3,1,Male,CPI,142089,P. K. V. NAIR,HINDUISM,13.86,P. D. THOMMEN,SWA,M,nan,INC,MATHEW MANIYANGADAN,-14.87,-2.71,-8.63,CPI
Kerala,1967,4,2,13,KOTTAYAM,78.67,43.42,General,426210,4,1,Male,CPM,145571,K. M. ABRAHAM,CHRISTIANITY,14.49,M. MANIYANGADAN,INC,M,nan,CPI,P. K. VASUDEVAN NAIR,-8.29,4.85,11.08,CPM
Kerala,1967,4,2,14,AMBALAPUZHA,77.77,49.55,General,458181,4,1,Female,CPM,176552,S. GOPALAN,HINDUISM,14.11,P. S. KARTHIKEYAN,INC,M,nan,INC,G. RAVINDRA VARMA,-11.06,8.23,-10.28,CPM
Kerala,1967,4,2,15,MAVELIKARA,76.11,42.24,General,459888,3,1,Male,SSP,147872,G. P. MANGALATHUMADOM,HINDUISM,5.34,M. P. S. V. PILLAI,INC,M,nan,INC,ACHUTHAN,-7.36,4.95,2.92,SSP
Kerala,1967,4,2,16,ADOOR,78.52,51.66,SC,441409,3,1,Male,CPI,179068,P. C. ADICHAN,HINDUISM,22.04,R. ACHUTHAN,INC,M,nan,RSP,SREEKANTAN NAIR,-8.07,3.02,2.58,CPI
Kerala,1967,4,2,17,QUILON,78.23,57.68,General,459508,3,1,Male,IND,207338,N.S. NAIR,HINDUISM,22.21,A.A. RAHIM,INC,M,nan,CPI,M. K. KUMARAN,2.23,8.55,11.31,IND
Kerala,1967,4,2,18,CHIRAYINKIL,72.98,52.38,General,410807,3,1,Male,CPM,157040,K. ANIRUDHAN,HINDUISM,9.79,R. SANKAR,INC,M,nan,IND,NATARAJA PILLAI,2.26,4.36,6.55,CPM
Kerala,1967,4,2,19,TRIVANDRUM,67.91,49.21,General,457981,4,1,Male,SSP,153040,P. VISWAMBHARAN,HINDUISM,1.44,G.C. PILLAI,INC,M,nan,,,-50.79,-32.09,-98.56,
Kerala,1962,3,2,1,KASERGOD,65.82,62.17,General,460358,4,1,Male,CPI,188384,A. K. GOPALAN,HINDUISM,27.51,K. R. KARANTH,PSP,M,nan,,,-37.83,-34.18,-72.49,
Kerala,1962,3,2,2,TELLICHERRY,73.5,58.81,General,501672,2,1,Male,IND,216836,S. K. POTTEKKATT,HINDUISM,17.61,K. T. SUKUMARAN,INC,M,nan,,,-41.19,-26.5,-82.39,
Kerala,1962,3,2,3,BADAGARA,72.43,60.86,General,463498,2,1,Male,IND,204315,A. V. RAGHAVAN,HINDUISM,21.72,K. B. MENON,PSP,M,nan,,,-39.14,-27.57,-78.28,
Kerala,1962,3,2,4,KOZHIKODE,70.72,33.97,General,434064,4,1,Male,ML,104277,C. H. MUHAMMED KOYA,ISLAM,0.25,H. MANJUNATHA RAO,CPI,M,nan,,,-66.03,-29.28,-99.75,
Kerala,1962,3,2,5,MANJERI,55.63,40.5,General,431863,3,1,Male,ML,97290,MUHAMMAD ISMAIL SAHIB,ISLAM,1.8,MUHAMMAD KUNJU,CPI,M,nan,,,-59.5,-44.37,-98.2,
Kerala,1962,3,2,6,PALGHAT,48.05,65.62,SC,417640,3,1,Male,CPI,131688,KUNHAN PATINJARA VEETILPADI,HINDUISM,36.04,V. EACHARAN,INC,M,nan,,,-34.38,-51.95,-63.96,
Kerala,1962,3,2,7,POONANI,62.38,50.03,General,411076,4,1,Male,CPI,128288,IMBICHI BAVA EZHUKUDIKKAL,ISLAM,22.54,K. S. ACHUTHAN,INC,M,nan,,,-49.97,-37.62,-77.46,
Kerala,1962,3,2,8,TRICHUR,73.93,50.9,General,438212,2,1,Male,CPI,164899,KRISHNA WARRIAR,HINDUISM,1.8,SEETHA RAMAN,INC,M,nan,,,-49.1,-26.07,-98.2,
Kerala,1962,3,2,9,MUKUNDAPURAM,78.82,54.1,General,457338,3,1,Male,INC,195038,GOVINDA MENON PANAMPILLI,HINDUISM,10.67,NARAYANKUTTY MENON THEKKECHALIL,CPI,M,nan,,,-45.9,-21.18,-89.33,
Kerala,1962,3,2,10,ERNAKULAM,78.39,50.75,General,455280,3,1,Male,INC,181105,A. M. THOMAS,CHRISTIANITY,6.56,M. M. ABDUL KHADER,CPI,M,nan,,,-49.25,-21.61,-93.44,
Kerala,1962,3,2,11,MUVATTUPUZHA,62.19,54.24,General,467654,2,1,Male,INC,157735,CHERIAN,CHRISTIANITY,8.48,JACOB,CPI,M,nan,,,-45.76,-37.81,-91.52,
Kerala,1962,3,2,12,KOTTAYAM,70.87,61.24,General,409662,2,1,Male,INC,177811,MATHEW MANIYANGADAN,CHRISTIANITY,22.49,GEORGE,CPI,M,nan,,,-38.76,-29.13,-77.51,
Kerala,1962,3,2,13,AMBALAPUZHA,73.82,51.71,General,445802,2,1,Male,CPI,170170,P. K. VASUDEVAN NAIR,HINDUISM,3.41,BABY JOHN,PSP,M,nan,,,-48.29,-26.18,-96.59,
Kerala,1962,3,2,14,THIRUVALLA,69.54,60.61,General,436674,4,1,Male,INC,184054,G. RAVINDRA VARMA,HINDUISM,24.39,P. T. PUNNOOSE,CPI,M,nan,,,-39.39,-30.46,-75.61,
Kerala,1962,3,2,15,MAVILEKARA,71.16,49.6,SC,422829,3,1,Male,INC,149244,ACHUTHAN,HINDUISM,2.42,KODIYAN,CPI,M,nan,,,-50.4,-28.84,-97.58,
Kerala,1962,3,2,16,QULLON,75.5,59.73,General,442109,2,1,Male,RSP,199377,SREEKANTAN NAIR,HINDUISM,19.46,SAROJANI,INC,F,nan,,,-40.27,-24.5,-80.54,
Kerala,1962,3,2,17,CHIRAYINKIL,69.68,55.45,General,437189,2,1,Male,CPI,168927,M. K. KUMARAN,HINDUISM,10.9,SHAHUL HAMEED,INC,M,nan,,,-44.55,-30.32,-89.1,
Kerala,1962,3,2,18,TRIVANDURAM,68.62,50.12,General,470222,3,1,Male,IND,161713,NATARAJA PILLAI,HINDUISM,3.24,KRISHNA PILLAI,PSP,M,nan,,,-49.88,-31.38,-96.76,
Lakshadweep,2019,17,4,1,LAKSHADWEEP,85.18,48.61,ST,55189,6,1,Male,NCP,22851,MOHAMMED FAIZAL PP,ISLAM,1.75,HAMDULLAH SAYEED,INC,M,0.21,NCP,MOHAMMED FAIZAL P.P.,-1.5,-1.43,-1.8,
Lakshadweep,2014,16,4,1,LAKSHADWEEP,86.61,50.11,ST,49922,6,1,Male,NCP,21665,MOHAMMED FAIZAL P.P.,ISLAM,3.55,HAMDULLAH SAYEED,INC,M,0.28,INC,HAMDULLAH SAYEED,-1.77,0.71,-2.01,NCP
Lakshadweep,2009,15,4,1,LAKSHADWEEP,85.9,51.88,ST,45983,4,1,Male,INC,20492,HAMDULLAH SAYEED,ISLAM,5.56,DR. POOKUNHIKOYA,NCP,M,nan,JD(U),DR. P. POOKUNHIKOYA,2.86,4.38,5.34,INC
Lakshadweep,2004,14,4,1,LAKSHADWEEP,81.52,49.02,ST,39033,4,1,Male,JD(U),15597,DR. P. POOKUNHIKOYA,HINDUISM,0.22,P. M. SAYEED,INC,M,nan,INC,P.M. Sayeed,-4.94,2.15,-10.46,JD(U)
Lakshadweep,1999,13,9,1,LAKSHADWEEP,79.37,53.96,ST,37619,4,1,Male,INC,16113,P.M. Sayeed,ISLAM,10.68,Dr. K.P. Muthukoya,JD(U),M,nan,INC,P.M. SAYEED,2.41,-5.19,7.58,
