Assembly_No,Total_Candidates,No_Incumbents,Successful_Incumbents,Total_Seats,Turncoats,Successful_Turncoats,No_Recontests,First_contests,Second_contests,Multiple_contests,No_first_time_winners,First_Contest_winners,Year,Party_ID,pty_Total_Candidates,pty_Incumbents,pty_Turncoats,pty_Recontests,pty_First_contests,pty_Second_contests,pty_Multiple_contests,pty_first_time_winners,pty_First_Contest_winners,pty_Successful_Incumbents,pty_Successful_Turncoats,Party,pty_recontests_pct,Color,pty_incm_recontests_pct,hover_pty_incm_recontests_pct,pty_incm_Strike_Rate,hover_pty_incm_Strike_Rate,pty_turn_Strike_Rate,hover_pty_turn_Strike_Rate,pty_fist_time_winners_pct,State_Name
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24953,8,0,1,0,7,1,0,0,0,0,0,BLND,0,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,1990,2,0,0,0,2,0,0,0,0,0,0,BLRP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,16433,5,2,1,2,2,3,0,0,0,0,0,BLSP,2.3,#0388d6,7.14,2 (7.14%),0,0.0% (0/2),0,0.0% (0/1),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,9424,7,0,0,1,6,0,1,0,0,0,0,BMF,1.15,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,1074,11,0,0,0,11,0,0,0,0,0,0,BMUP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,1995,3,0,0,1,2,1,0,0,0,0,0,BMtrP,1.15,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,1087,3,0,0,0,3,0,0,0,0,0,0,BNDl,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,2005,1,0,0,0,1,0,0,0,0,0,0,BNSKP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,1792,1,0,0,0,1,0,0,0,0,0,0,BRM,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,16651,35,0,2,3,30,2,3,0,0,0,0,BSP,3.45,#003399,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/2),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,9671,1,0,0,0,1,0,0,0,0,0,0,BSSPA,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24940,1,0,0,0,1,0,0,0,0,0,0,BhAmAP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,15786,1,0,0,0,1,0,0,0,0,0,0,BhNP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,2444,2,0,0,0,2,0,0,0,0,0,0,CPI,0,#ff3300,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,2472,4,0,3,3,1,1,2,0,0,0,0,CPI(ML)(L),3.45,#9c6f73,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/3),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,14635,1,0,0,0,1,0,0,0,0,0,0,CPM,0,#991f00,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,3085,2,0,0,0,2,0,0,0,0,0,0,GJNP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,3285,3,0,1,1,1,1,1,0,0,0,0,HAMS,1.15,#a09dcd,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,3288,2,0,0,0,2,0,0,0,0,0,0,HND,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,3482,9,3,3,5,4,0,5,1,1,0,0,INC,5.75,#138808,10.71,3 (10.71%),0,0.0% (0/3),0,0.0% (0/3),6.25,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,10809,231,0,0,15,211,12,8,0,0,0,0,IND,17.24,#808080,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,4117,6,0,0,0,6,0,0,0,0,0,0,JANADIP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,18226,1,1,1,1,0,0,1,0,0,0,0,JAPL,1.15,,3.57,1 (3.57%),0,0.0% (0/1),0,0.0% (0/1),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,11002,17,2,1,7,8,3,6,9,8,2,1,JD(U),8.05,#90f887,7.14,2 (7.14%),100,100.0% (2/2),100,100.0% (1/1),56.25,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,4562,3,0,0,0,3,0,0,0,0,0,0,JDR,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24958,2,0,0,0,2,0,0,0,0,0,0,JGHTP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,11059,1,0,0,0,1,0,0,0,0,0,0,JHP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,4079,1,0,0,0,1,0,0,0,0,0,0,JKNPP,0,#3f1a6e,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,4534,2,0,0,0,2,0,0,0,0,0,0,JKiP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,4653,4,0,0,0,4,0,0,0,0,0,0,JMM,0,#1DA21E,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,4406,4,0,0,0,4,0,0,0,0,0,0,JP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,4048,5,0,0,0,5,0,0,0,0,0,0,JPJD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,4612,1,0,0,1,0,0,1,0,0,0,0,JPS,1.15,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,4604,1,0,0,0,1,0,0,0,0,0,0,JRVP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24963,3,0,0,0,3,0,0,0,0,0,0,JTVP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24964,1,0,0,0,1,0,0,0,0,0,0,KPOI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24969,1,0,0,0,1,0,0,0,0,0,0,LAJSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24967,1,0,0,0,1,0,0,0,0,0,0,LCD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,5029,6,3,0,3,3,1,2,3,3,3,0,LJP,3.45,#0094DE,10.71,3 (10.71%),100,100.0% (3/3),nan,nan% (0/0),18.75,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,11454,2,0,0,0,2,0,0,0,0,0,0,LJVM,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,11533,1,0,0,0,1,0,0,0,0,0,0,LSD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,11563,1,0,0,0,1,0,0,0,0,0,0,MADP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,5451,2,0,0,1,1,1,0,0,0,0,0,MOSP,1.15,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,5230,2,0,0,0,2,0,0,0,0,0,0,ManJP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,5792,5,0,1,0,4,1,0,0,0,0,0,NCP,0,#99003d,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,17965,1,0,0,0,1,0,0,0,0,0,0,NJP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6211,1,0,0,0,1,0,0,0,0,0,0,PBI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6262,2,0,0,0,2,0,0,0,0,0,0,PMP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6283,2,0,0,0,2,0,0,0,0,0,0,PMPT,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6054,9,0,2,1,7,1,1,0,0,0,0,PPID,1.15,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/2),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,17283,7,0,1,1,6,1,0,0,0,0,0,PSPL,1.15,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6232,1,0,0,1,0,0,1,0,0,0,0,PSS,1.15,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24534,1,0,0,0,1,0,0,0,0,0,0,PUJP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24359,1,0,0,0,1,0,0,0,0,0,0,RACHEP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24355,6,0,0,0,6,0,0,0,0,0,0,RAHIS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24978,1,0,0,0,1,0,0,0,0,0,0,RDU,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6582,7,0,0,0,7,0,0,0,0,0,0,RJBP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,12103,19,3,1,10,9,3,7,0,0,0,0,RJD,11.49,#cc0066,10.71,3 (10.71%),0,0.0% (0/3),0,0.0% (0/1),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6601,1,0,0,0,1,0,0,0,0,0,0,RJPD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6723,3,0,0,0,3,0,0,0,0,0,0,RMGP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6911,1,0,0,0,1,0,0,0,0,0,0,RPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,12285,2,0,0,0,2,0,0,0,0,0,0,RPI(A),0,#1c0ea0,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,12352,1,0,0,1,0,1,0,0,0,0,0,RPP,1.15,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,16442,1,0,0,1,0,0,1,0,0,0,0,RRP,1.15,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6841,2,0,0,0,2,0,0,0,0,0,0,RSJVP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24356,4,1,1,1,3,0,1,0,0,0,0,RSPSR,1.15,,3.57,1 (3.57%),0,0.0% (0/1),0,0.0% (0/1),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24985,1,0,0,0,1,0,0,0,0,0,0,RSTSAHP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,12438,1,0,0,0,0,1,0,0,0,0,0,RSWD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6870,1,0,0,0,1,0,0,0,0,0,0,RUC,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,6362,2,0,0,0,1,0,1,0,0,0,0,RVNP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,7723,2,0,0,0,2,0,0,0,0,0,0,SAAFP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,7674,1,0,0,0,1,0,0,0,0,0,0,SANVP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,18721,5,0,0,0,5,0,0,0,0,0,0,SBSP,0,#8472dc,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24358,1,0,0,0,1,0,0,0,0,0,0,SGUP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,18691,14,0,0,0,14,0,0,0,0,0,0,SHS,0,#EA5A03,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,7361,1,0,1,1,0,0,1,0,0,0,0,SJDD,1.15,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,7425,1,0,1,0,0,0,1,0,0,0,0,SP,0,#990000,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,18322,1,0,0,0,1,0,0,0,0,0,0,SPAKP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,8176,2,0,0,0,2,0,0,0,0,0,0,SPL,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,7888,6,0,0,0,6,0,0,0,0,0,0,SSD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,8082,8,0,0,1,7,1,0,0,0,0,0,SUCI(C),1.15,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,16610,1,0,0,1,0,1,0,0,0,0,0,SWSP,1.15,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,16539,2,0,0,1,1,0,1,0,0,0,0,SaBP,1.15,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24997,4,0,2,2,2,2,0,0,0,0,0,VCSMP,2.3,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/2),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,8516,6,0,0,0,6,0,0,0,0,0,0,VPI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,18731,4,0,0,0,4,0,0,0,0,0,0,VSIP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24998,1,0,0,0,1,0,0,0,0,0,0,WAP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,4910,4,0,0,0,4,0,0,0,0,0,0,YKP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,24970,1,0,0,0,1,0,0,0,0,0,0,mimm,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,626,28,18,40,24,1,87,522,48,56,16,15,2019,16375,1,0,0,0,1,0,0,0,0,0,0,ravp,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0,Bihar
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,13,1,0,0,0,1,0,0,0,0,0,0,AAAP,0,#87CEEB,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,3040,1,0,0,0,1,0,0,0,0,0,0,AIFB,0,#DA0000,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,393,1,0,0,0,1,0,0,0,0,0,0,AKBHAD,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,840,1,0,0,0,1,0,0,0,0,0,0,ANC,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,18101,1,0,0,0,1,0,0,0,0,0,0,BHAPRAP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,1605,1,1,0,1,0,1,0,0,0,1,0,BJP,50,#ff9933,100,1 (100.0%),100,100.0% (1/1),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,18782,1,0,0,0,1,0,0,0,0,0,0,BJSAP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,1979,1,0,0,0,1,0,0,0,0,0,0,BKNP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,18060,1,0,0,0,1,0,0,0,0,0,0,BMFP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,1074,1,0,0,0,1,0,0,0,0,0,0,BMUP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,16651,1,0,0,0,1,0,0,0,0,0,0,BSP,0,#003399,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,9654,1,0,0,0,0,1,0,0,0,0,0,BSP(A),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,2018,1,0,0,0,1,0,0,0,0,0,0,BhaRP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,24471,1,0,0,0,1,0,0,0,0,0,0,CHKAP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,2560,1,0,0,0,1,0,0,0,0,0,0,CPIM,0,#cc434f,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,3279,1,0,0,0,1,0,0,0,0,0,0,HSS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,3482,1,0,0,1,0,0,1,0,0,0,0,INC,50,#138808,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,10809,13,0,0,0,13,0,0,0,0,0,0,IND,0,#808080,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,4541,1,0,0,0,1,0,0,0,0,0,0,JanSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,12285,1,0,0,0,1,0,0,0,0,0,0,RPI(A),0,#1c0ea0,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,6567,1,0,0,0,1,0,0,0,0,0,0,RaJPa,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,6713,1,0,0,0,1,0,0,0,0,0,0,RasLP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,7314,1,0,0,0,1,0,0,0,0,0,0,SAKAP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,36,1,1,1,0,0,2,33,2,1,0,0,2019,24398,1,0,0,0,1,0,0,0,0,0,0,SVJSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),nan,Chandigarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,223,1,0,0,0,1,0,0,0,0,0,0,ABSKP,0,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,880,11,0,0,1,10,1,0,0,0,0,0,APoI,7.14,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,94,1,0,0,0,1,0,0,0,0,0,0,AVVP,0,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,18101,1,0,0,0,1,0,0,0,0,0,0,BHAPRAP,0,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,18028,2,0,0,1,1,0,1,0,0,0,0,BHBHP,7.14,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,1365,1,0,0,0,1,0,0,0,0,0,0,BHBP,0,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,1605,11,0,0,0,10,1,0,8,8,0,0,BJP,0,#ff9933,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),80,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,1979,3,0,0,0,3,0,0,0,0,0,0,BKNP,0,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,1990,1,0,0,0,1,0,0,0,0,0,0,BLRP,0,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,1074,3,0,0,0,3,0,0,0,0,0,0,BMUP,0,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,2047,5,0,0,0,5,0,0,0,0,0,0,BSCP,0,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,1842,1,0,0,0,1,0,0,0,0,0,0,BSHSP,0,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,16651,11,0,0,0,9,1,1,0,0,0,0,BSP,0,#003399,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,2055,2,0,1,1,1,0,1,0,0,0,0,BTP,7.14,#bddc3e,nan,0 (nan%),nan,nan% (0/0),0,0.0% (0/1),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,2011,1,0,0,0,1,0,0,0,0,0,0,BYPP,0,,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,2444,1,0,0,0,1,0,0,0,0,0,0,CPI,0,#ff3300,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
17,166,0,0,11,2,0,14,147,9,10,10,10,2019,2560,1,0,0,0,1,0,0,0,0,0,0,CPIM,0,#cc434f,nan,0 (nan%),nan,nan% (0/0),nan,nan% (0/0),0,Chhattisgarh
