State_Name,Year,Assembly_No,Party,Sub_Region,Total_Cand,Winners,Deposit_Lost,Avg_Winning_Margin,Strike_Rate,position
Assam,2016,14,SUCI,LOWER ASSAM,6,0,6,0,0.0,110
Assam,2016,14,SUCI,NORTH ASSAM,6,0,6,0,0.0,111
Assam,2016,14,SUCI,SOUTHERN ASSAM (BARAK VALLEY),7,0,7,0,0.0,112
Assam,2016,14,SUCI,UPPER ASSAM,5,0,5,0,0.0,113
Assam,2016,14,TNRMPI,LOWER ASSAM,5,0,5,0,0.0,114
Assam,2011,13,AGP,CENTRAL ASSAM,18,2,7,1.37,11.11,12
Assam,2011,13,AGP,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),2,0,2,0,0.0,22
Assam,2011,13,AGP,LOWER ASSAM,33,2,11,0.38,6.06,17
Assam,2011,13,AGP,NORTH ASSAM,15,3,6,1.04,20.0,11
Assam,2011,13,AGP,SOUTHERN ASSAM (BARAK VALLEY),11,1,10,1.29,9.09,13
Assam,2011,13,AGP,UPPER ASSAM,25,2,10,0.28,8.0,14
Assam,2011,13,AIFB,SOUTHERN ASSAM (BARAK VALLEY),1,0,1,0,0.0,23
Assam,2011,13,AIFB,UPPER ASSAM,3,0,3,0,0.0,24
Assam,2011,13,AIMF,CENTRAL ASSAM,1,0,1,0,0.0,25
Assam,2011,13,AIMF,LOWER ASSAM,5,0,5,0,0.0,26
Assam,2011,13,AITC,CENTRAL ASSAM,17,0,17,0,0.0,27
Assam,2011,13,AITC,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),1,0,1,0,0.0,28
Assam,2011,13,AITC,LOWER ASSAM,37,1,36,0.14,2.7,21
Assam,2011,13,AITC,NORTH ASSAM,14,0,14,0,0.0,29
Assam,2011,13,AITC,SOUTHERN ASSAM (BARAK VALLEY),12,0,11,0,0.0,30
Assam,2011,13,AITC,UPPER ASSAM,22,0,21,0,0.0,31
Assam,2011,13,AIUDF,CENTRAL ASSAM,13,4,5,2.04,30.77,9
Assam,2011,13,AIUDF,LOWER ASSAM,28,13,9,5.46,46.43,6
Assam,2011,13,AIUDF,NORTH ASSAM,13,0,11,0,0.0,32
Assam,2011,13,AIUDF,SOUTHERN ASSAM (BARAK VALLEY),14,1,7,0.43,7.14,15
Assam,2011,13,AIUDF,UPPER ASSAM,10,0,9,0,0.0,33
Assam,2011,13,ASDC,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),1,0,1,0,0.0,34
Assam,2011,13,BJP,CENTRAL ASSAM,17,0,14,0,0.0,35
Assam,2011,13,BJP,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),5,0,4,0,0.0,36
Assam,2011,13,BJP,LOWER ASSAM,36,2,31,0.55,5.56,18
Assam,2011,13,BJP,NORTH ASSAM,19,1,15,0.59,5.26,19
Assam,2011,13,BJP,SOUTHERN ASSAM (BARAK VALLEY),15,0,5,0,0.0,37
Assam,2011,13,BJP,UPPER ASSAM,28,2,15,1.02,7.14,16
Assam,2011,13,BOPF,LOWER ASSAM,20,9,7,10.61,45.0,7
Assam,2011,13,BOPF,NORTH ASSAM,9,3,4,2.17,33.33,8
Assam,2011,13,CPI,CENTRAL ASSAM,4,0,4,0,0.0,38
Assam,2011,13,CPI,LOWER ASSAM,4,0,4,0,0.0,39
Assam,2011,13,CPI,SOUTHERN ASSAM (BARAK VALLEY),3,0,3,0,0.0,40
Assam,2011,13,CPI,UPPER ASSAM,6,0,5,0,0.0,41
Assam,2011,13,CPI(ML)(L),CENTRAL ASSAM,2,0,2,0,0.0,42
Assam,2011,13,CPI(ML)(L),NORTH ASSAM,1,0,1,0,0.0,43
Assam,2011,13,CPI(ML)(L),SOUTHERN ASSAM (BARAK VALLEY),1,0,1,0,0.0,44
Assam,2011,13,CPI(ML)(L),UPPER ASSAM,4,0,4,0,0.0,45
Assam,2011,13,CPM,CENTRAL ASSAM,1,0,1,0,0.0,46
Assam,2011,13,CPM,LOWER ASSAM,6,0,5,0,0.0,47
Assam,2011,13,CPM,NORTH ASSAM,5,0,3,0,0.0,48
Assam,2011,13,CPM,SOUTHERN ASSAM (BARAK VALLEY),2,0,2,0,0.0,49
Assam,2011,13,CPM,UPPER ASSAM,3,0,3,0,0.0,50
Assam,2011,13,INC,CENTRAL ASSAM,19,13,0,11.37,68.42,4
Assam,2011,13,INC,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),5,5,0,16.9,100.0,1
Assam,2011,13,INC,LOWER ASSAM,40,11,10,3.32,27.5,10
Assam,2011,13,INC,NORTH ASSAM,19,12,2,9.72,63.16,5
Assam,2011,13,INC,SOUTHERN ASSAM (BARAK VALLEY),15,13,0,17.29,86.67,2
Assam,2011,13,INC,UPPER ASSAM,28,24,0,16.18,85.71,3
Assam,2011,13,IND,CENTRAL ASSAM,29,0,27,0,0.0,51
Assam,2011,13,IND,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),7,0,3,0,0.0,52
Assam,2011,13,IND,LOWER ASSAM,63,2,55,0.13,3.17,20
Assam,2011,13,IND,NORTH ASSAM,37,0,33,0,0.0,53
Assam,2011,13,IND,SOUTHERN ASSAM (BARAK VALLEY),94,0,93,0,0.0,54
Assam,2011,13,IND,UPPER ASSAM,33,0,28,0,0.0,55
Assam,2011,13,JD(U),CENTRAL ASSAM,1,0,1,0,0.0,56
Assam,2011,13,JD(U),LOWER ASSAM,1,0,1,0,0.0,57
Assam,2011,13,JKNPP,LOWER ASSAM,2,0,2,0,0.0,58
Assam,2011,13,JMM,LOWER ASSAM,1,0,1,0,0.0,59
Assam,2011,13,JMM,NORTH ASSAM,2,0,2,0,0.0,60
Assam,2011,13,JMM,UPPER ASSAM,6,0,6,0,0.0,61
Assam,2011,13,LB,LOWER ASSAM,4,0,4,0,0.0,62
Assam,2011,13,LKS,LOWER ASSAM,2,0,2,0,0.0,63
Assam,2011,13,NCP,CENTRAL ASSAM,9,0,9,0,0.0,64
Assam,2011,13,NCP,LOWER ASSAM,11,0,10,0,0.0,65
Assam,2011,13,NCP,NORTH ASSAM,4,0,4,0,0.0,66
Assam,2011,13,NCP,SOUTHERN ASSAM (BARAK VALLEY),2,0,2,0,0.0,67
Assam,2011,13,NCP,UPPER ASSAM,9,0,9,0,0.0,68
Assam,2011,13,RCPI(R),LOWER ASSAM,1,0,1,0,0.0,69
Assam,2011,13,RCPI(R),UPPER ASSAM,1,0,1,0,0.0,70
Assam,2011,13,RSP,LOWER ASSAM,1,0,1,0,0.0,71
Assam,2011,13,SAP,LOWER ASSAM,2,0,2,0,0.0,72
Assam,2011,13,SAP,NORTH ASSAM,2,0,2,0,0.0,73
Assam,2011,13,SAP,UPPER ASSAM,1,0,1,0,0.0,74
Assam,2011,13,SHS,LOWER ASSAM,2,0,2,0,0.0,75
Assam,2011,13,SHS,UPPER ASSAM,3,0,3,0,0.0,76
Assam,2011,13,SP,CENTRAL ASSAM,1,0,1,0,0.0,77
Assam,2011,13,SP,LOWER ASSAM,5,0,5,0,0.0,78
Assam,2011,13,SP,NORTH ASSAM,1,0,1,0,0.0,79
Assam,2011,13,SP,SOUTHERN ASSAM (BARAK VALLEY),5,0,5,0,0.0,80
Assam,2011,13,SP,UPPER ASSAM,1,0,1,0,0.0,81
Assam,2011,13,SUCI,CENTRAL ASSAM,1,0,1,0,0.0,82
Assam,2011,13,SUCI,LOWER ASSAM,7,0,7,0,0.0,83
Assam,2011,13,SUCI,NORTH ASSAM,5,0,5,0,0.0,84
Assam,2011,13,SUCI,SOUTHERN ASSAM (BARAK VALLEY),7,0,7,0,0.0,85
Assam,2011,13,SUCI,UPPER ASSAM,5,0,5,0,0.0,86
