State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Mizoram,1998,8,7,BUARPUI,ST,VANNEIA HNAMTE,MNF(N),347,5,4.94,,,,4.94
Mizoram,1998,8,7,BUARPUI,ST,PRASANA KR,SAP,141,6,2.01,,,,2.01
Mizoram,1998,8,8,LUNGLEI SOUTH,GEN,J. LAWMZUALA,MZPC,3185,1,36.44,,,,36.44
Mizoram,1998,8,8,LUNGLEI SOUTH,GEN,T. NEIHLAIA,MNF,3115,2,35.64,1,H. LALRUATA,-1,-17.65
Mizoram,1998,8,8,LUNGLEI SOUTH,GEN,C. THANSEIA,MNF(N),1172,3,13.41,,,,13.41
Mizoram,1998,8,8,LUNGLEI SOUTH,GEN,H. KILLUAIA,INC,1142,4,13.07,2,F. SAPA,-2,-33.64
Mizoram,1998,8,8,LUNGLEI SOUTH,GEN,C. LIANMAWIA,BJP,92,5,1.05,,,,1.05
Mizoram,1998,8,9,LUNGLEI NORTH,ST,DR. R. LALTHANGLIANA,MNF,3419,1,40.23,1,R. LALTHANGLIANA,0,-12.34
Mizoram,1998,8,9,LUNGLEI NORTH,ST,LALNGHINGLOVA HAUHNAR,MZPC,2683,2,31.57,,,,31.57
Mizoram,1998,8,9,LUNGLEI NORTH,ST,P.C. LALTHANLIANA,INC,1466,3,17.25,,,,17.25
Mizoram,1998,8,9,LUNGLEI NORTH,ST,F. ZOTHUAMA,MNF(N),703,4,8.27,,,,8.27
Mizoram,1998,8,9,LUNGLEI NORTH,ST,V. LALNUNMAWIA,LS,227,5,2.67,,,,2.67
Mizoram,1998,8,10,TAWIPUI,ST,H. ROPUIA,MNF,2886,1,35.52,1,F. LALZUALA,0,-17.14
Mizoram,1998,8,10,TAWIPUI,ST,K.L. CHHAWNZAUA,MZPC,2528,2,31.11,,,,31.11
Mizoram,1998,8,10,TAWIPUI,ST,LALLUNGHNEMA,INC,1531,3,18.84,2,THANCHHUMA,-1,-28.2
Mizoram,1998,8,10,TAWIPUI,ST,F. LALZUALA,MNF(N),1175,4,14.46,,,,14.46
Mizoram,1998,8,11,VANVA,ST,C. LALRINSANGA,MNF,1891,1,30.45,2,MALSAWMA,1,-8.04
Mizoram,1998,8,11,VANVA,ST,H. THANGKIMA,MZPC,1825,2,29.39,,,,29.39
Mizoram,1998,8,11,VANVA,ST,LALDUKHIMA,INC,1666,3,26.83,,,,26.83
Mizoram,1998,8,11,VANVA,ST,K. ZATLUANGI,MNF(N),707,4,11.38,,,,11.38
Mizoram,1998,8,11,VANVA,ST,V.L. DUHA,BJP,121,5,1.95,,,,1.95
