Assembly_No,Total_Candidates,No_Incumbents,Successful_Incumbents,Total_Seats,Turncoats,Successful_Turncoats,No_Recontests,First_contests,Second_contests,Multiple_contests,No_first_time_winners,First_Contest_winners,Year,Party_ID,pty_Total_Candidates,pty_Incumbents,pty_Turncoats,pty_Recontests,pty_First_contests,pty_Second_contests,pty_Multiple_contests,pty_first_time_winners,pty_First_Contest_winners,pty_Successful_Incumbents,pty_Successful_Turncoats,Party,pty_recontests_pct,Color,pty_incm_recontests_pct,hover_pty_incm_recontests_pct,pty_incm_Strike_Rate,hover_pty_incm_Strike_Rate,pty_turn_Strike_Rate,hover_pty_turn_Strike_Rate,pty_fist_time_winners_pct
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8267,8,0,0,1,7,1,0,0,0,0,0,TCPI,0.37,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8300,13,1,1,4,6,4,3,1,0,1,0,TDP,1.47,#ffff00,0.97,1 (0.97%),100,100.0% (1/1),0,0.0% (0/1),2.7
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8316,2,0,0,0,2,0,0,0,0,0,0,TFIP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8272,8,0,2,3,5,3,0,0,0,0,0,TJS,1.1,,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/2),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8273,5,0,0,0,5,0,0,0,0,0,0,TKRRP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8274,4,0,0,0,4,0,0,0,0,0,0,TLBP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8292,3,0,0,1,2,1,0,0,0,0,0,TLCP,0.37,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8271,9,0,0,0,9,0,0,0,0,0,0,TLIP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8276,1,0,0,0,1,0,0,0,0,0,0,TMOR,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8278,2,0,0,0,2,0,0,0,0,0,0,TPGS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8283,18,0,0,1,17,1,0,0,0,0,0,TPJP,0.37,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8281,4,0,0,0,4,0,0,0,0,0,0,TPS(KRaK),0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8284,119,77,31,95,20,64,35,24,11,61,23,TRS,34.93,#ea4fef,74.76,77 (74.76%),79.22,79.22% (61/77),74.19,74.19% (23/31),64.86
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8291,1,0,0,0,1,0,0,0,0,0,0,TYS,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8529,1,0,0,0,1,0,0,0,0,0,0,WPOI,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8596,2,0,0,0,2,0,0,0,0,0,0,YP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8588,1,0,0,0,1,0,0,0,0,0,0,YSRPP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,8605,1,0,0,1,0,0,1,0,0,0,0,YTP,0.37,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
2,1821,103,72,119,74,26,272,1513,204,104,37,17,2018,7174,1,0,0,0,1,0,0,0,0,0,0,rpsn,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,13,61,0,2,2,59,2,0,0,0,0,0,AAAP,0.95,#87CEEB,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/2),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,9325,3,0,0,1,2,1,0,0,0,0,0,ABJS,0.48,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,107,1,0,0,0,1,0,0,0,0,0,0,AHNP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,505,1,0,0,0,1,0,0,0,0,0,0,AIACP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,3040,11,0,1,1,10,1,0,0,0,0,0,AIFB,0.48,#DA0000,0,0 (0.0%),nan,nan% (0/0),0,0.0% (0/1),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,706,20,5,0,5,15,5,0,2,2,5,0,AIMIM,2.38,#285B35,6.1,5 (6.1%),100,100.0% (5/5),nan,nan% (0/0),2.17
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,840,7,0,0,0,7,0,0,0,0,0,0,ANC,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,926,2,0,0,0,2,0,0,0,0,0,0,APRSSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,1031,12,0,0,0,12,0,0,0,0,0,0,BCUF,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,1605,45,2,4,10,35,10,0,4,2,1,1,BJP,4.76,#ff9933,2.44,2 (2.44%),50,50.0% (1/2),25,25.0% (1/4),4.35
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,1074,6,0,0,1,5,1,0,0,0,0,0,BMUP,0.48,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,16651,102,0,1,2,100,1,1,2,1,0,1,BSP,0.95,#003399,0,0 (0.0%),nan,nan% (0/0),100,100.0% (1/1),2.17
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,9674,1,0,0,0,1,0,0,0,0,0,0,BUDM,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,2444,7,2,0,3,4,3,0,1,0,0,0,CPI,1.43,#ff3300,2.44,2 (2.44%),0,0.0% (0/2),nan,nan% (0/0),1.09
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,14635,37,1,0,4,33,4,0,1,0,0,0,CPM,1.9,#991f00,1.22,1 (1.22%),0,0.0% (0/1),nan,nan% (0/0),1.09
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,2895,4,0,0,0,4,0,0,0,0,0,0,DABAP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,3032,2,0,0,0,2,0,0,0,0,0,0,ESP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,3076,5,0,0,0,5,0,0,0,0,0,0,GAAP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,3129,1,0,0,0,1,0,0,0,0,0,0,GGP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,10326,1,0,0,1,0,1,0,0,0,0,0,GRIP,0.48,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,3342,15,0,0,0,15,0,0,0,0,0,0,ICSP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,24695,2,0,0,0,2,0,0,0,0,0,0,IMPP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,3482,113,41,6,61,52,61,0,14,9,7,1,INC,29.05,#138808,50,41 (50.0%),17.07,17.07% (7/41),16.67,16.67% (1/6),15.22
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,10809,668,0,0,40,628,40,0,1,0,0,0,IND,19.05,#808080,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),1.09
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,3952,5,0,0,1,4,1,0,0,0,0,0,IUML,0.48,#006600,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,16184,7,0,0,0,7,0,0,0,0,0,0,JAP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,24711,1,0,0,0,1,0,0,0,0,0,0,JASP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,16138,18,0,0,1,17,1,0,0,0,0,0,JASPA,0.48,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,11002,4,0,0,0,4,0,0,0,0,0,0,JD(U),0,#90f887,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
1,1669,82,27,119,47,9,210,1459,209,1,92,66,2014,4036,1,0,0,0,1,0,0,0,0,0,0,JMBP,0,,0,0 (0.0%),nan,nan% (0/0),nan,nan% (0/0),0
