State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Chhattisgarh,2008,2,CSP,90,10745187,1413715,11,0,11,0.0,0,0.07,0.53,19,
Chhattisgarh,2008,2,CVKP,90,10745187,135150,1,0,1,0.0,0,0.01,0.71,20,
Chhattisgarh,2008,2,GGP,90,10745187,6641788,54,0,53,0.0,0,1.59,2.58,21,
Chhattisgarh,2008,2,GMS,90,10745187,1515563,13,0,13,0.0,0,0.13,0.89,22,
Chhattisgarh,2008,2,INC,90,10745187,10420180,87,38,1,43.67816091954023,42.22,38.63,39.83,2,INDIAN NATIONAL CONGRESS
Chhattisgarh,2008,2,IND,90,10745187,10745187,386,0,381,0.0,0,8.47,8.47,23,INDEPENDENT
Chhattisgarh,2008,2,JCGP,90,10745187,1351445,11,0,11,0.0,0,0.14,1.08,24,
Chhattisgarh,2008,2,JD(U),90,10745187,1278198,11,0,11,0.0,0,0.07,0.58,25,
Chhattisgarh,2008,2,JMM,90,10745187,1960852,16,0,16,0.0,0,0.19,1.04,26,
Chhattisgarh,2008,2,KKJHS,90,10745187,117368,1,0,1,0.0,0,0,0.31,27,
Chhattisgarh,2008,2,LJP,90,10745187,3353437,28,0,28,0.0,0,0.18,0.58,28,
Chhattisgarh,2008,2,LSWP,90,10745187,939112,8,0,8,0.0,0,0.04,0.45,29,
Chhattisgarh,2008,2,NCP,90,10745187,325007,3,0,1,0.0,0,0.52,17.31,30,NATIONALIST CONGRESS PARTY
Chhattisgarh,2008,2,PBRP,90,10745187,194497,2,0,2,0.0,0,0.03,1.75,31,
Chhattisgarh,2008,2,RGOP,90,10745187,1423885,12,0,12,0.0,0,0.08,0.63,32,
Chhattisgarh,2008,2,RJD,90,10745187,206573,2,0,2,0.0,0,0.03,1.46,33,
Chhattisgarh,2008,2,RP(K),90,10745187,474885,4,0,4,0.0,0,0.01,0.18,34,
Chhattisgarh,2008,2,RPI,90,10745187,263687,2,0,2,0.0,0,0.01,0.34,35,
Chhattisgarh,2008,2,RPI(A),90,10745187,1250323,11,0,11,0.0,0,0.05,0.42,36,
Chhattisgarh,2008,2,RPI(KM),90,10745187,120695,1,0,1,0.0,0,0,0.42,37,
